,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
191,CREATIVE TRAVEL & TOURS INTERNATIONAL,Single Proprietorship,22-May-2013,Platinum,Active,11-Jun-2020,11-Jun-2021,201305723081531422615
192,"REVLV SOLUTIONS, INC.",Corporation,15-May-2014,Platinum,Active,10-Mar-2020,15-Mar-2021,201405101977644210674
193,DIY WAREHOUSE,Single Proprietorship,12-Nov-2019,Platinum,Active,09-Mar-2020,09-Mar-2021,201911104801014110576
194,PRONY TRADING,Single Proprietorship,29-Jan-2013,Platinum,Active,06-Mar-2020,13-Mar-2021,201301650131428376566
195,REMSO GENERAL MERCHANT,Single Proprietorship,27-Feb-2015,Platinum,Active,09-Mar-2020,09-Mar-2021,2015021282511692709471
196,NT SOTELO CONSTRUCTION AND SUPPLY CORPORATION,Corporation,03-Dec-2018,Platinum,Active,06-Mar-2020,06-Mar-2021,20181264948277371400
197,RAMIKE CONSTRUCTION,Single Proprietorship,03-Dec-2018,Platinum,Active,18-Mar-2020,18-Mar-2021,201812646481912958910
198,BLEUE R ENTERPRISES,Single Proprietorship,29-Jan-2015,Platinum,Active,09-Mar-2020,09-Mar-2021,201501125163230739192
199,I-PAY COMMERCE VENTURES INC.,Corporation,28-Apr-2014,Platinum,Active,06-Mar-2020,06-Mar-2021,201404100529889476196
200,"QUEEN ""C"" FLOWERS, TOY BALLOONS AND CATERING SERVICES",Single Proprietorship,06-May-2009,Platinum,Active,09-Mar-2020,02-Apr-2021,200905264001789413078
201,SILSILAH FOUNDATION INC.,Corporation,17-Mar-2016,Platinum,Active,23-Mar-2020,26-Mar-2021,2016031657781355484438
202,VJP CONSTRUCTION & SUPPLY,Single Proprietorship,17-Apr-2009,Platinum,Active,25-Mar-2020,25-Mar-2021,20090426083963847340
203,MBC BUILDERS AND SUPPLY,Single Proprietorship,11-Jun-2009,Platinum,Active,09-Mar-2020,09-Mar-2021,20090627084975512030
204,ENRON MARKETING & INDUSTRIAL SERVICES,Single Proprietorship,18-Apr-2008,Platinum,Active,09-Mar-2020,23-Mar-2021,20080420045230212404
205,TIBUC CONSTRUCTION & SUPPLY,Single Proprietorship,28-Nov-2017,Platinum,Active,09-Mar-2020,09-Mar-2021,201711126141874873161
206,JR PLASTIC MANUFACTURING CORP.,Corporation,21-Apr-2008,Platinum,Active,09-Mar-2020,09-Mar-2021,200804274621178803655
207,FLAMINGO METAL WORKS,Single Proprietorship,15-Jun-2017,Platinum,Active,10-Mar-2020,10-Mar-2021,201706156944272043180
208,Z-5 CONSTRUCTION INCORPORATED,Corporation,02-Mar-2020,Platinum,Active,09-Mar-2020,09-Mar-2021,202003212978134823896
209,WILFREDO M. DAVID BUILDERS AND CONSTRUCTION,Single Proprietorship,21-Jan-2019,Platinum,Active,09-Mar-2020,09-Mar-2021,201901592731858361669
210,BPI ASSET MANAGEMENT AND TRUST CORPORATION,Corporation,01-Apr-2018,Platinum,Active,18-Mar-2020,05-Apr-2021,2018041071531700939282
211,PARALAYA CONSTRUCTION MATERIALS TRADING,Single Proprietorship,27-Feb-2020,Platinum,Active,16-Mar-2020,16-Mar-2021,202002212706311450616
212,"FARDAN MEDICAL SOLUTIONS, INC.",Corporation,02-Dec-2016,Platinum,Active,06-Mar-2020,06-Mar-2021,201612191040393142389
213,"ALVTECHNOLOGIES PHILIPPINES, INCORPORATED",Corporation,01-Feb-2008,Platinum,Active,09-Mar-2020,01-Apr-2021,20080218558351123376
214,JAJA TRADING,Single Proprietorship,19-Sep-2011,Platinum,Active,09-Mar-2020,11-Mar-2021,201109440851921776319
215,R8A BUILDERS INC,Corporation,03-Mar-2020,Platinum,Active,09-Mar-2020,09-Mar-2021,202003213094531328320
216,B81 BUILDERS AND TRADING CORPORATION,Corporation,22-Oct-2019,Platinum,Active,09-Mar-2020,09-Mar-2021,20191014155831531742
217,JC LAROCO RICE MILL,Single Proprietorship,06-Jul-2016,Platinum,Active,10-Mar-2020,10-Mar-2021,2016071761201498569361
218,R-II TRADING,Single Proprietorship,01-Feb-2019,Platinum,Active,02-Apr-2020,02-Apr-2021,2019025711631450953
219,ROYAL SMITH TRADING INC.,Corporation,29-Nov-2019,Platinum,Active,09-Mar-2020,09-Mar-2021,2019117234941139829
220,AMM CONSTRUCTION AND CONSTRUCTION SUPPLIES,Single Proprietorship,22-Feb-2018,Platinum,Active,09-Mar-2020,09-Mar-2021,2018021136301025865490
221,UNISON SOLUTIONS DELIVERY INC.,Corporation,19-Jun-2019,Platinum,Active,04-Jun-2020,04-Jun-2021,20190637572996281736
222,KINGS 2000 SECURITY SERVICES CORPORATION,Corporation,04-Jun-2004,Platinum,Active,09-Mar-2020,20-Mar-2021,20040641122062502696
223,"NISSAN CEBU DISTRIBUTORS, INC.",Corporation,20-Feb-2008,Platinum,Active,10-Mar-2020,06-Apr-2021,20080218965532116880
224,J'NER CEPADA CONSTRUCTION,Single Proprietorship,28-Jun-2007,Platinum,Active,09-Mar-2020,09-Mar-2021,200706147471546782066
225,LBP LEASING AND FINANCE CORPORATION,Corporation,04-Aug-2014,Platinum,Active,14-Mar-2020,14-Mar-2021,2014081097831227927353
226,"INFINITE ALLIANCE MARKETING, INC.",Corporation,07-Apr-2017,Platinum,Active,09-Mar-2020,09-Mar-2021,20170416878262328380
227,VERANDA CATERING SERVICES,Single Proprietorship,16-Jun-2011,Platinum,Active,14-Mar-2020,19-Mar-2021,20110641788771573506
228,WEALTH MARINE PTE. LTD.,Foreign Company Organization,22-Oct-2018,Platinum,Active,14-Mar-2020,14-Mar-2021,201810717401615136509
229,MAGIC DISCO SOUND SYSTEM,Single Proprietorship,05-Mar-2014,Platinum,Active,09-Mar-2020,09-Mar-2021,201403956762066615136
230,LE BRON CONSTRUCTION,Single Proprietorship,23-Feb-2006,Platinum,Active,09-Mar-2020,11-Mar-2021,2006029531921479492
231,V & J TRADING,Single Proprietorship,18-Sep-2008,Platinum,Active,13-Mar-2020,13-Mar-2021,20080922488878037630
232,G-MAR TRADING,Single Proprietorship,08-Feb-2018,Platinum,Active,26-Mar-2020,26-Mar-2021,201802115883906837471
233,SUMMERLIN CONSTRUCTION AND DEVELOPMENT CORPORATION,Corporation,02-Feb-2016,Platinum,Active,09-Mar-2020,30-Apr-2021,2016021605791599266671
234,READER'S KNOWLEDGE BOOKSTORE,Single Proprietorship,09-Jul-2009,Platinum,Active,09-Mar-2020,09-Mar-2021,200907275751740563560
235,SEMBRI CONSTRUCTION,Single Proprietorship,17-May-2013,Platinum,Active,09-Mar-2020,09-Mar-2021,201305719192026102414
236,LOVELY CENTURY TRANSPORT SERVEICE,Single Proprietorship,19-Sep-2017,Platinum,Active,15-Apr-2020,15-Apr-2021,201709138901726045161
237,LADYMAINE ENTERPRISES,Single Proprietorship,18-Sep-2013,Platinum,Active,10-Mar-2020,13-Mar-2021,20130982450565040239
238,MEG ENTERPRISES,Single Proprietorship,10-Feb-2016,Platinum,Active,10-Mar-2020,10-Mar-2021,2016021614991058918312
239,SUBIC NEXUS TECHNOLOGIES INC.,Corporation,14-May-2008,Platinum,Active,09-Mar-2020,09-Mar-2021,200805204781380272274
240,KATJAYS CONSTRUCTION AND TRADING,Single Proprietorship,14-Sep-2016,Platinum,Active,09-Mar-2020,09-Mar-2021,201609185010253284342
241,"ADARNA HOUSE, INC.",Corporation,10-Feb-2003,Platinum,Active,15-Mar-2020,21-Mar-2021,20030214211314206628
242,RAEDAG CONSTRUCTION,Single Proprietorship,11-Nov-2014,Platinum,Active,19-Jun-2020,19-Jun-2021,2014111195521855549528
243,IAUTO INC.,Corporation,10-Sep-2013,Platinum,Active,10-Mar-2020,13-Mar-2021,20130981748850235785
244,PROVANTAGE SYSTEMS INC.,Corporation,14-Jun-2006,Platinum,Active,01-Jun-2020,01-Jun-2021,200606103621261645090
245,TOUGH TRUCKS SURPLUS,Single Proprietorship,12-Feb-2008,Platinum,Active,18-Mar-2020,20-Mar-2021,200802187951009497024
246,GOLDEN GRAINS RICEMILL AND AGRI VENTURES INC.,Corporation,03-Jun-2013,Platinum,Active,09-Mar-2020,09-Mar-2021,20130673198791691805
247,DIREC BUSINESS TECHNOLOGIES INC,Corporation,13-Sep-2019,Platinum,Active,13-Mar-2020,13-Mar-2021,20190921574550622193
248,HOPEWELL SALES CORPORATION,Corporation,13-Oct-2014,Platinum,Active,09-Mar-2020,09-Mar-2021,2014101166701620333634
249,BRYLLE TRADING & CONSTRUCTION SUPPLY,Single Proprietorship,06-Feb-2008,Platinum,Active,10-Mar-2020,10-Mar-2021,200802186082003066804
250,CYBER FRONTIER ELECTRONIC TRADING INC,Corporation,20-Apr-2005,Platinum,Active,14-Mar-2020,18-Mar-2021,200504715796533700
251,"KINGMED AND REALTY, INC.",Corporation,03-Mar-2020,Platinum,Active,19-Mar-2020,19-Mar-2021,2020032133921553953589
252,JORENZ BUILDERS DEVELOPMENT CORPORATION,Corporation,09-Jan-2017,Platinum,Active,09-Mar-2020,11-Mar-2021,201701187351523664529
253,GREENGAGE CORP.,Corporation,29-Sep-2014,Platinum,Active,09-Mar-2020,09-Mar-2021,2014091153051360952919
254,OVIVIR CONSTRUCTION SUPPLY AND ENGINEERING SERVICES,Single Proprietorship,21-Sep-2018,Platinum,Active,09-Mar-2020,09-Mar-2021,201809768761963755501
255,YONDU INC.,Corporation,21-Nov-2012,Platinum,Active,29-Apr-2020,29-Apr-2021,201211128338746161870
256,IMI SYSTEMS LTD.,Foreign Company Organization,24-Nov-2017,Platinum,Active,10-Mar-2020,10-Mar-2021,201711588541165197112
257,RAMYER CONSTRUCTION & TRADING,Single Proprietorship,12-Mar-2009,Platinum,Active,09-Mar-2020,09-Mar-2021,200903253622017081061
258,MANIMELD'S CONSTRUCTION & IRON WORKS,Single Proprietorship,17-Mar-2004,Platinum,Active,09-Mar-2020,09-Mar-2021,2004033477331248277
259,SAN JOSE SUPER SHELL,Single Proprietorship,09-Jun-2015,Platinum,Active,10-Mar-2020,20-Mar-2021,201506138112232672900
260,RAVENWORKS CORPORATION,Corporation,12-Dec-2011,Platinum,Active,10-Mar-2020,10-Mar-2021,201112460601530454216
261,MBT CONSTRUCTION,Single Proprietorship,16-Sep-2004,Platinum,Active,16-Mar-2020,16-Mar-2021,20040951681564073679
262,JPLC TRADING,Single Proprietorship,25-Feb-2013,Platinum,Active,09-Mar-2020,14-Mar-2021,201302664752132250938
263,SYBICO TRADE CENTER,Single Proprietorship,30-Apr-2008,Platinum,Active,09-Mar-2020,22-Mar-2021,20080420242733464059
264,EDELCRIZ CONSTRUCTION,Single Proprietorship,21-Mar-2006,Platinum,Active,10-Mar-2020,26-Apr-2021,2006039772112238694
265,ASIA PACIFIC AEROSPACE PTY. LTD.,Foreign Company Organization,17-Feb-2020,Platinum,Active,09-Mar-2020,09-Mar-2021,2020022109861640077172
266,MBL CONSTRUCTION SUPPLY,Single Proprietorship,27-Jun-2013,Platinum,Active,09-Mar-2020,29-Mar-2021,20130675200683195311
267,VERLIE ELECTRONIC GADGETS AND ACCESSORIES TRADING,Single Proprietorship,19-Aug-2019,Platinum,Active,12-Aug-2020,12-Aug-2021,201908265431807326512
268,"ATLANTIC, GULF & PACIFIC COMPANY OF MANILA, INC.",Corporation,16-Aug-2017,Platinum,Active,13-Mar-2020,13-Mar-2021,2017081451741768755986
269,ARM ASIA CONSTRUCTION & ENGINEERING,Single Proprietorship,01-Dec-2004,Platinum,Active,30-Mar-2020,30-Mar-2021,2004125778689925381
270,KIN JOY CONSTRUCTION AND SUPPLY,Single Proprietorship,22-Feb-2013,Platinum,Active,18-Mar-2020,18-Mar-2021,20130266427461203924
271,LORENZA U. COLINA LECHON HOUSE *T,Single Proprietorship,14-Nov-2007,Platinum,Active,09-Mar-2020,09-Mar-2021,200711174941227512757
272,LIFERICH CONSOLIDATED CORPORATION,Corporation,09-Feb-2017,Platinum,Active,09-Mar-2020,09-Mar-2021,2017021809711407008930
273,"STAN CHEM PHILIPPINES, INC.",Corporation,31-May-2007,Platinum,Active,10-Mar-2020,21-Mar-2021,200705139811937030426
274,FORMTECH BUILDERS CORPORATION,Corporation,20-Feb-2020,Platinum,Active,10-Mar-2020,10-Mar-2021,2020022114311644579777
275,"LABTRADERS, INC.",Corporation,21-Jun-2016,Platinum,Active,09-Mar-2020,12-Mar-2021,201606174507943684159
276,DULHUNTY INTERNATIONAL PHILIPPINES INC,Corporation,09-Mar-2016,Platinum,Active,09-Mar-2020,09-Mar-2021,2016031647991565959270
277,RPGM MARKETING,Single Proprietorship,02-Oct-2012,Platinum,Active,09-Mar-2020,09-Mar-2021,201210598181941388374
278,MDCS MECHANICAL DESIGN AND CONTROL SYSTEM,Single Proprietorship,02-Mar-2015,Platinum,Active,09-Mar-2020,09-Mar-2021,201503128328201317950
279,WIN GOLD MARKETING INTERNATIONAL DEVELOPMENT,Single Proprietorship,12-Jan-2017,Platinum,Active,09-Mar-2020,09-Mar-2021,2017011859952093059266
280,R&J JEWELRY CLASS RING & METALCRAFT INC.,Corporation,19-Oct-2011,Platinum,Active,29-Jul-2020,29-Jul-2021,201110448711034152537
281,"ISSI INFORMATION TECHNOLOGIES, INC.",Corporation,04-Nov-2002,Platinum,Active,10-Mar-2020,03-Apr-2021,20021112021437586912
282,VCD CONSTRUCTION,Single Proprietorship,28-Jul-2005,Platinum,Active,10-Mar-2020,13-Mar-2021,2005077908519740085
283,RASENTA BUILDERS & SUPPLIES,Single Proprietorship,09-Aug-2016,Platinum,Active,14-Mar-2020,18-Mar-2021,2016081806711988304297
284,DIGJ CONSTRUCTION AND HARDWARE,Single Proprietorship,02-Mar-2010,Platinum,Active,06-Apr-2020,06-Apr-2021,201003324531719062077
285,EXCELL BIOMED DISTRIBUTION CORPORATION,Corporation,11-May-2016,Platinum,Active,13-Mar-2020,13-Mar-2021,201605170775752453419
286,TAGUM PIONEER FOODS CORPORATION,Corporation,09-Mar-2015,Platinum,Active,10-Mar-2020,10-Mar-2021,2015031293491052705838
287,MARK-KEVIN ENTERPRISES,Single Proprietorship,28-Feb-2020,Platinum,Active,09-Mar-2020,09-Mar-2021,202002212797510227824
288,WORK AREA BUSINESS CENTER FRANCHISING CORPORATION,Corporation,15-Mar-2013,Platinum,Active,10-Mar-2020,10-Mar-2021,2013036840384927613
289,KSY BUILDERS CENTRE CORPORATION,Corporation,06-Oct-2004,Platinum,Active,15-Mar-2020,25-Mar-2021,20041053221080446426
290,TKY GENERAL MERCHANT,Single Proprietorship,09-Sep-2014,Platinum,Active,10-Mar-2020,10-Mar-2021,2014091136291988700398
291,UBIVELOX PHILIPPINES INCORPORATED,Corporation,29-May-2014,Platinum,Active,10-Mar-2020,19-Mar-2021,201405103411182272721
292,J.D. VENZON CONSTRUCTION,Single Proprietorship,18-Jul-2013,Platinum,Active,13-Mar-2020,20-Mar-2021,201307768871373067728
293,MOLINA'S GENERAL BUILDERS,Single Proprietorship,26-Sep-2007,Platinum,Active,09-Mar-2020,28-Mar-2021,20070916637721516532
294,G4 RICEMILL CORP,Corporation,04-Nov-2016,Platinum,Active,14-Mar-2020,14-Mar-2021,2016111913721585746849
295,AJCM MARKETING,Single Proprietorship,20-Oct-2008,Platinum,Active,09-Mar-2020,09-Mar-2021,20081022984803754574
296,TROJAN COMPUTER FORMS MANUFACTURING CORPORATION,Corporation,30-Aug-2001,Platinum,Active,09-Mar-2020,09-Mar-2021,200108149555587485
297,SKY CABLE CORPORATION,Corporation,01-Dec-2005,Platinum,Active,02-Apr-2020,02-Apr-2021,200512267731745473088
298,POTPOTAN GENERAL CONSTRUCTION,Single Proprietorship,12-Feb-2019,Platinum,Active,10-Mar-2020,10-Mar-2021,201902554861061290249
299,ROSE ART MARKETING,Single Proprietorship,16-Jul-2005,Platinum,Active,10-Mar-2020,10-Mar-2021,20050778311063836138
300,BANZ RESTAURANT AND CATERING SERVICES,Single Proprietorship,10-Oct-2019,Platinum,Active,10-Mar-2020,10-Mar-2021,201910163811442752284
301,PHILPACIFIC INSURANCE BROKERS & MANAGERS INC.,Corporation,11-Oct-2019,Platinum,Active,15-Mar-2020,15-Mar-2021,20191016177191780036
302,DD MERIDIAN PARK DEVELOPMENT CORP.,Corporation,18-May-2017,Platinum,Active,10-Mar-2020,10-Mar-2021,201705162073526493866
303,REMFERNANDEZ CONSTRUCTION,Single Proprietorship,07-Jan-2020,Platinum,Active,10-Mar-2020,10-Mar-2021,2020013593744562436
304,SUPRAMAX ENTERPRISES,Single Proprietorship,29-Nov-2015,Platinum,Active,16-Mar-2020,16-Mar-2021,201511155546884566961
305,NATHAN'S FOOD STUFF,Single Proprietorship,23-Apr-2015,Platinum,Active,14-Mar-2020,14-Mar-2021,201504133821859741242
306,KHATIB CONSTRUCTION,Single Proprietorship,02-May-2006,Platinum,Active,10-Mar-2020,22-Mar-2021,200605100821150559351
307,SMP NEW ROYAL TAIPAN CORPORATION,Corporation,12-Feb-2019,Platinum,Active,13-Mar-2020,13-Mar-2021,201902555891133679299
308,ZOTA TRADING & CONSTRUCTION,Single Proprietorship,19-Mar-2004,Platinum,Active,10-Mar-2020,12-Mar-2021,200403276611201553266
309,RMAP ENTERPRISE,Single Proprietorship,20-Dec-2017,Platinum,Active,09-Mar-2020,09-Mar-2021,2017121226651277290568
310,R.M. MALLARI BUILDER & ENTERPRISES,Single Proprietorship,14-Dec-2004,Platinum,Active,13-Mar-2020,01-Apr-2021,20041259081881514005
311,BIODEV INC.,Corporation,26-Jan-2017,Platinum,Active,13-Mar-2020,13-Mar-2021,201701184047114206887
312,AJP BUILDERS & SUPPLIES,Single Proprietorship,23-Mar-2018,Platinum,Active,13-Mar-2020,19-Apr-2021,2018031075691237176979
313,BIHIS CRUZ INC,Corporation,01-May-2014,Platinum,Active,10-Mar-2020,12-Mar-2021,2014051007411986030328
314,"THE GREAT PROVIDER EDUCATIONAL CENTER OF NORTHERN LUZON,INC.",Corporation,25-Mar-2017,Platinum,Active,14-Mar-2020,14-Mar-2021,2017031710181244056319
315,NIÑOS IHAW-IHAW,Single Proprietorship,16-Nov-2009,Platinum,Active,10-Mar-2020,25-Mar-2021,200911296301576998608
316,TRA BUILDERS,Single Proprietorship,15-Sep-2006,Platinum,Active,13-Mar-2020,13-Mar-2021,20060911154274342146
317,EXPANDED-AIRE ENTERPRISES,Single Proprietorship,18-Jan-2012,Platinum,Active,13-Mar-2020,13-Mar-2021,20120147145465935202
318,J.L. BIGORNIA CONSTRUCTION,Single Proprietorship,28-Aug-2018,Platinum,Active,13-Mar-2020,22-Mar-2021,20180881529499996097
319,AINA CONSTRUCTION,Single Proprietorship,04-Mar-2005,Platinum,Active,10-Mar-2020,21-Mar-2021,20050316559735598052
320,TGI BUSINESS FORMS SUPPLY,Single Proprietorship,29-Sep-2011,Platinum,Active,29-Jul-2020,29-Jul-2021,20110944383488712844
321,ECO CONSTRUCTION & SUPPLY,Single Proprietorship,09-Feb-2018,Platinum,Active,10-Mar-2020,10-Mar-2021,2018021156571855331698
322,LEICATH CONSTRUCTION,Single Proprietorship,27-Dec-2018,Platinum,Active,13-Mar-2020,13-Mar-2021,2018126192610726737
323,POWER ON ENTERPRISE CO.,Partnership,18-Dec-2018,Platinum,Active,10-Mar-2020,18-Mar-2021,201812624451294171564
324,ENERGEN POWER SAVER SERVICES AND MERCHANDISING,Single Proprietorship,04-Oct-2017,Platinum,Active,14-Mar-2020,14-Mar-2021,201710135811576732221
325,RL CATERING SERVICES,Single Proprietorship,02-Mar-2020,Platinum,Active,14-Mar-2020,14-Mar-2021,202003213025942165871
326,MMP AWARDS SPECIALIST,Single Proprietorship,12-Oct-2006,Platinum,Active,09-Mar-2020,09-Mar-2021,200610114011246167661
327,SALVAMED PHARMA DISTRIBUTION,Single Proprietorship,29-Apr-2019,Platinum,Active,10-Mar-2020,10-Mar-2021,201904445721633156701
328,BAYO MANILA INC,Corporation,24-Feb-2020,Platinum,Active,13-Mar-2020,13-Mar-2021,2020022116861158808711
329,ZIMAR GENERAL MERCHANDISE,Single Proprietorship,06-Feb-2014,Platinum,Active,13-Mar-2020,27-Mar-2021,201402931452065498447
330,"KEY ENGINEERS, CO.",Partnership,17-Feb-2012,Platinum,Active,16-Mar-2020,16-Mar-2021,201202488031311855729
331,DOUBLE LJ RENT A CAR & TRUCKING SERVICES,Single Proprietorship,08-Feb-2018,Platinum,Active,09-Jun-2020,09-Jun-2021,201802116267955085802
332,G-COR PHARMACY,Single Proprietorship,11-Apr-2018,Platinum,Active,16-Mar-2020,16-Mar-2021,2018041050071393265417
333,ROMANIQUE'S OFFICE SUPPLIES & GENERAL MERCHANDISE,Single Proprietorship,08-Jun-2016,Platinum,Active,10-Mar-2020,27-Mar-2021,201606173620825157006
334,COMSAT TRADING ENTERPRISES,Single Proprietorship,16-Jan-2013,Platinum,Active,16-Apr-2020,16-Apr-2021,20130164232184626167
335,MACSOL POWER SYSTEM,Single Proprietorship,23-May-2019,Platinum,Active,13-Mar-2020,13-Mar-2021,201905413851317245978
336,"SOUTH COTABATO INTEGRATED PORT SERVICES, INC.",Corporation,15-Jul-2016,Platinum,Active,18-Mar-2020,18-Mar-2021,2016071774152057649619
337,AMROX MEDICAL SYSTEMS SALES & SERVICES,Single Proprietorship,05-Dec-2005,Platinum,Active,16-Mar-2020,26-Mar-2021,20051289241573554378
338,HYUNDAI CORPORATION,Foreign Company Organization,22-Oct-2007,Platinum,Active,13-Mar-2020,13-Mar-2021,200710171501021448824
339,CASI MARKETING CORPORATION,Corporation,13-Apr-2004,Platinum,Active,19-Mar-2020,25-Mar-2021,20040437361051401875
340,A. M. SIA GENERAL MERCHANDISE,Single Proprietorship,10-Mar-2011,Platinum,Active,14-Mar-2020,14-Mar-2021,201103393531391167451
341,AIRFAST TRAVEL SERVICES,Single Proprietorship,24-Oct-2016,Platinum,Active,10-Mar-2020,10-Mar-2021,201610190128937931232
342,MAG'S & REM CATERING AND FOOD SERVICES,Single Proprietorship,11-Jan-2011,Platinum,Active,09-Mar-2020,09-Mar-2021,20110137565954443969
343,EC SOLUTIONS AND ENTERPRISE,Single Proprietorship,14-Oct-2019,Platinum,Active,13-Apr-2020,13-Apr-2021,201910158561977149320
344,RETA DRUG,Single Proprietorship,24-Aug-2004,Platinum,Active,09-Mar-2020,29-Mar-2021,20040849521313899651
345,DE ORO VALLEY CORPORATION,Corporation,24-Oct-2019,Platinum,Active,10-Mar-2020,10-Mar-2021,201910136422086902794
346,JOZZ ENTERPRISES AND GENERAL SERVICES,Single Proprietorship,12-Oct-2012,Platinum,Active,09-Mar-2020,22-Mar-2021,201210603632145386412
347,MRL BUILDERS CENTER,Single Proprietorship,02-Oct-2012,Platinum,Active,22-Jun-2020,22-Jun-2021,2012105984060446373
348,PANGASINAN REGENCY CORPORATION,Corporation,21-Apr-2009,Platinum,Active,15-Mar-2020,28-Apr-2021,200904261381741526435
349,"UNIVERSAL HARVESTER DAIRY FARMS,INC.",Corporation,06-Dec-2019,Platinum,Active,28-May-2020,28-May-2021,2019126216839496485
350,TWISTER ENTERPRISES,Single Proprietorship,02-Sep-2013,Platinum,Active,15-Mar-2020,15-Mar-2021,20130980865213116897
351,ORANI CONSTRUCTION AND SUPPLY CORP,Corporation,04-Mar-2020,Platinum,Active,10-Mar-2020,10-Mar-2021,202003213437886255725
352,"SICCION MARKETING, INC.",Corporation,08-Jan-2002,Platinum,Active,01-Jun-2020,01-Jun-2021,200201312438063263
353,GEOVAN MARKETING,Single Proprietorship,18-Jun-2007,Platinum,Active,10-Mar-2020,14-Mar-2021,200706143611927032379
354,T. R. PARRONE ENTERPRISES,Single Proprietorship,12-Feb-2009,Platinum,Active,14-Mar-2020,14-Mar-2021,200902247441292309053
355,JANRHYLL CONSTRUCTION,Single Proprietorship,05-Mar-2020,Platinum,Active,10-Mar-2020,10-Mar-2021,2020032136671105982205
356,SAFENUR CONSTRUCTION & SUPPLY,Single Proprietorship,08-Dec-2017,Platinum,Active,13-Mar-2020,13-Mar-2021,201712124751735702323
357,MCRG ENGINEERING SERVICES AND TECHNICAL CONSULTANCY,Single Proprietorship,27-Oct-2008,Platinum,Active,14-Mar-2020,14-Mar-2021,200810231301617077220
358,NPB PLANT NURSERY,Single Proprietorship,16-Apr-2008,Platinum,Active,10-Mar-2020,10-Mar-2021,20080419997431183023
359,VALOR HEALTH PHARMA INC.,Corporation,08-Mar-2016,Platinum,Active,18-Mar-2020,18-Mar-2021,201603164543726900046
360,PST CONSTRUCTION,Single Proprietorship,19-Oct-2007,Platinum,Active,18-Mar-2020,06-Apr-2021,200710171401831232607
361,J.D. JR. GALUTAN BUILDERS,Single Proprietorship,08-Mar-2019,Platinum,Active,10-Mar-2020,21-Mar-2021,2019035144565848672
362,JBW FLOORCENTER INC,Corporation,05-Mar-2020,Platinum,Active,13-Mar-2020,13-Mar-2021,2020032136891484441117
363,COTABATO DBG GENERAL MERCHANDISE,Single Proprietorship,20-Jan-2015,Platinum,Active,09-Mar-2020,09-Mar-2021,2015011239871287337938
364,TUANSON CONSTRUCTION,Single Proprietorship,01-Sep-2008,Platinum,Active,13-Mar-2020,22-Apr-2021,20080922210650136658
365,KL BUILDERS SERVICES AND SUPPLIES,Single Proprietorship,03-Mar-2020,Platinum,Active,10-Mar-2020,10-Mar-2021,2020032129021855936420
366,"ONE EQUIPMENT TRADE AND CONSTRUCTION DEVELOPMENT, INC.",Corporation,24-Oct-2017,Platinum,Active,14-Mar-2020,14-Mar-2021,201710132039753373084
367,B. MEDVENTURES INC.,Corporation,02-Nov-2010,Platinum,Active,18-Jun-2020,18-Jun-2021,20101136688642830433
368,POWERLINE CONTROLS ELECTRICAL SERVICES,Single Proprietorship,04-Apr-2014,Platinum,Active,04-Jun-2020,04-Jun-2021,201404988281514625405
369,"FIVE L PHARMACEUTICALS, INCORPORATED",Corporation,21-Sep-2004,Platinum,Active,10-Mar-2020,10-Mar-2021,2004095215632004973
370,MEL-C TRADING,Single Proprietorship,26-Jan-2015,Platinum,Active,13-Mar-2020,13-Mar-2021,2015011245231415709370
371,AVE-MIRA CONSTRUCTION AND TRADING,Single Proprietorship,20-Dec-2017,Platinum,Active,15-Mar-2020,25-Mar-2021,2017121230429386434
372,QPJ GENERAL ENGINEERING CONSTRUCTION AND SUPPLY,Single Proprietorship,08-Feb-2018,Platinum,Active,10-Mar-2020,10-Mar-2021,201802115771543266353
373,NARPRESS PRINT SOLUTIONS INC,Corporation,13-Oct-2014,Platinum,Active,10-Mar-2020,12-Mar-2021,201410116747266611144
374,DAD CONSTRUCTION AND SUPPLY,Single Proprietorship,28-Oct-2019,Platinum,Active,30-Mar-2020,30-Mar-2021,20191013107682195610
375,JELSIE CONSTRUCTION & SUPPLY,Single Proprietorship,01-Mar-2019,Platinum,Active,26-May-2020,26-May-2021,20190352615179092659
376,PALANI BEACH PARK,Single Proprietorship,11-Dec-2018,Platinum,Active,10-Mar-2020,10-Mar-2021,201812632841514410439
377,SALS BAR AND RESTAURANT,Single Proprietorship,18-Aug-2015,Platinum,Active,14-Mar-2020,14-Mar-2021,201508145388857294002
378,JJ GOLDEN TRADING,Single Proprietorship,07-Nov-2018,Platinum,Active,13-Mar-2020,13-Mar-2021,20181169246789652839
379,CHEF GERRY'S PICNIC BAY,Single Proprietorship,10-Oct-2017,Platinum,Active,13-Mar-2020,15-Mar-2021,201710134915789135088
380,THE SEVEN-SEVEN TRADING,Single Proprietorship,02-Oct-2002,Platinum,Active,14-Mar-2020,12-Apr-2021,2002101093226859850
381,IRISH RICE MILL,Single Proprietorship,31-Aug-2011,Platinum,Active,10-Mar-2020,10-Mar-2021,20110843598944168821
