,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
378,BERNARDINO PHARMACY & MEDICAL SUPPLIES,Single Proprietorship,11-Oct-2018,Platinum,Active,19-Feb-2020,19-Feb-2021,201810734551763175998
379,CATHY'S RESTAURANT,Single Proprietorship,15-Jan-2010,Platinum,Active,21-Feb-2020,21-Feb-2021,201001303951215780363
380,SC MARDISON CORP.,Corporation,12-Nov-2012,Platinum,Active,17-Feb-2020,17-Feb-2021,202002617951863816839
381,EVERGREEN RATTAN CRAFTS,Single Proprietorship,25-Jul-2012,Platinum,Active,17-Feb-2020,17-Feb-2021,202002564481637447100
382,SHILOHMED CORP.,Corporation,04-Nov-2003,Platinum,Active,17-Feb-2020,19-Feb-2021,20200219961342979502
383,"ARKCONS AND ELECTRICAL SERVICES, INC.",Corporation,01-Feb-2017,Platinum,Active,19-Feb-2020,19-Feb-2021,201702182508362708032
384,MONTE RICHI BEACH RESORT,Single Proprietorship,26-Aug-2015,Platinum,Active,13-Feb-2020,13-Feb-2021,2020021463751670341234
385,UNIVERSITY OF MINDANAO BROADCASTING NETWORK,Corporation,18-Oct-2017,Platinum,Active,18-Feb-2020,21-Mar-2021,201710132843114433281
386,SUMMIT MERIDIEN CONSTRUCTION GROUP INC.,Corporation,12-Aug-2011,Platinum,Active,18-Feb-2020,19-Feb-2021,201108432271099158925
387,"FESTEJO AUDIO, VIDEO & LIGHTS MOBILE",Single Proprietorship,22-Nov-2014,Platinum,Active,18-Feb-2020,18-Feb-2021,2014111204721348593981
388,DAD ENTERPRISES,Single Proprietorship,07-Nov-2017,Platinum,Active,18-Feb-2020,18-Feb-2021,2017111299081168641368
389,J.M. DAPING CONSTRUCTION SERVICES,Single Proprietorship,19-Jul-2018,Platinum,Active,27-Feb-2020,27-Feb-2021,201807885872024044623
390,SANTIAGO TROPICAL CONSTRUCTION SUPPLY,Single Proprietorship,13-Jan-2014,Platinum,Active,17-Feb-2020,17-Feb-2021,20200290757574718129
391,G.F. ROVERO MERCHANDISING,Single Proprietorship,12-May-2005,Platinum,Active,24-Feb-2020,23-Mar-2021,20050573221183132212
392,AMAZING KIDS INTERACTIVE CENTER,Single Proprietorship,27-Nov-2012,Platinum,Active,24-Feb-2020,24-Feb-2021,20121162561141133529
393,"MEGA LINK INTERNATIONAL SALES & SERVICES, INC.",Corporation,04-Feb-2013,Platinum,Active,19-Feb-2020,19-Feb-2021,201302653301702461465
394,NORTHPOINT COMPUTER TECHNOLOGY CENTER,Single Proprietorship,20-Jan-2005,Platinum,Active,18-Feb-2020,21-Feb-2021,20050161121458703516
395,THREE CM BUILDERS,Single Proprietorship,24-Jan-2018,Platinum,Active,18-Feb-2020,18-Feb-2021,2018011188921106540726
396,E & F TRADELINK,Single Proprietorship,05-Mar-2007,Platinum,Active,18-Feb-2020,18-Feb-2021,20070312996197477623
397,A.I. YU BUILDERS & ENTERPRISES,Single Proprietorship,01-Apr-2013,Platinum,Active,20-Feb-2020,13-Mar-2021,201304691581075754698
398,BLACER CONSTRUCTION CORP.,Corporation,28-May-2007,Platinum,Active,13-Feb-2020,13-Feb-2021,20200213888751415235
399,LECLEC'S BAKESHOPPE AND CATERING SERVICES,Single Proprietorship,16-Jan-2017,Platinum,Active,24-Feb-2020,24-Feb-2021,2017011855771432857534
400,TAMAYO'S EATERY & CATERING SERVICES,Single Proprietorship,07-Nov-2019,Platinum,Active,17-Feb-2020,17-Feb-2021,20200211554211114314
401,T.G. OCAMPO CONSTRUCTION & SURVEYING SERVICES,Single Proprietorship,24-Jul-2007,Platinum,Active,13-Feb-2020,06-Mar-2021,20200215319405682464
402,RAPIDO CONSTRUCTION SUPPLIES,Single Proprietorship,07-Feb-2020,Platinum,Active,14-Feb-2020,14-Feb-2021,2020022099511983940921
403,ECANGELES CONSTRUCTION & CONST. SUPPLY,Single Proprietorship,25-Mar-2010,Platinum,Active,18-Feb-2020,18-Feb-2021,201003330401535614282
404,A-HAUS CONSTRUCTION SUPPLY,Single Proprietorship,23-Feb-2007,Platinum,Active,14-Feb-2020,14-Feb-2021,202002128661363819066
405,"RETIES MANPOWER RESOURCES, INC.",Corporation,05-Mar-2019,Platinum,Active,26-May-2020,26-May-2021,201903521801774545922
406,BENZEN HARDWARE AND ELECTRICAL SUPPLY,Single Proprietorship,18-Feb-2005,Platinum,Active,18-Feb-2020,18-Feb-2021,20050265631519034346
407,METROTECH RENTAL SOLUTIONS INC.,Corporation,17-Feb-2012,Platinum,Active,19-Feb-2020,29-Mar-2021,20120248739917795001
408,JACA FARM,Single Proprietorship,20-Dec-2013,Platinum,Active,18-Feb-2020,18-Feb-2021,20131289861900880451
409,PAGADIAN BAY PLAZA HOTEL,Single Proprietorship,07-Feb-2011,Platinum,Active,19-Feb-2020,26-Feb-2021,201102383542077073564
410,GOLD STAR ELECTRICAL SUPPLY AND LIGHTING DEPOT,Single Proprietorship,12-Sep-2013,Platinum,Active,17-Feb-2020,17-Feb-2021,202002819411017102082
411,JOMABON TRADING,Single Proprietorship,06-Jul-2006,Platinum,Active,24-Feb-2020,24-Feb-2021,200607105351540896732
412,MJALONTO BUILDER AND ENTERPRISES,Single Proprietorship,27-May-2013,Platinum,Active,24-Feb-2020,24-Feb-2021,201305727171649838529
413,MINDORO GRID CORPORATION,Corporation,06-Aug-2014,Platinum,Active,16-Jul-2020,16-Jul-2021,2014081101911505609357
414,CMD MOTOR WORKS AND GENERAL MERCHANDISE,Single Proprietorship,08-May-2017,Platinum,Active,17-Feb-2020,17-Feb-2021,202002163979425814782
415,GARMAN BIOWASTE FABRICATION,Single Proprietorship,01-Feb-2017,Platinum,Active,17-Feb-2020,17-Feb-2021,202002182701525164382
416,PAPAPIG CORPORATION,Corporation,28-Nov-2018,Platinum,Active,05-Jun-2020,05-Jun-2021,2018116529734625864
417,CLEVELAND DIESEL PARTS AND SERVICES INC.,Corporation,19-Feb-2013,Platinum,Active,18-Feb-2020,18-Feb-2021,201302662851558206253
418,"MICROGENESIS SOFTWARE, INC. DOING BUSINESS UNDER THE NAMEAND STYLE OF MICROGENESIS BUSINESS SYSTEMS",Corporation,07-Nov-2001,Platinum,Active,26-Feb-2020,17-Mar-2021,200111228736903364
419,HEALTHSPHERE TRADING CORP.,Corporation,11-Feb-2016,Platinum,Active,28-Feb-2020,28-Feb-2021,2016021616921013654118
420,AJEYA'S TEXTILE DRESS SHOP & TAILORING,Single Proprietorship,02-Aug-2011,Platinum,Active,18-Feb-2020,18-Feb-2021,20110842917777893412
421,MC FERRIN BIO AND MEDICAL SUPPLY,Single Proprietorship,29-Jul-2017,Platinum,Active,18-Feb-2020,26-Feb-2021,2017071484981644816889
422,MINDANAO LABORATORY SERVICES,Single Proprietorship,19-May-2009,Platinum,Active,18-Feb-2020,18-Feb-2021,200905266341113637299
423,GEOSPECTRUM MARKETING SERVICES,Single Proprietorship,12-Oct-2017,Platinum,Active,18-Feb-2020,18-Feb-2021,2017101338121054894680
424,EVERYBODY'S TRADING & GENERAL MERCHANDISE,Single Proprietorship,09-Dec-2009,Platinum,Active,14-Feb-2020,14-Feb-2021,202002300251691741659
425,JOEPEN CONSTRUCTION AND SUPPLY,Single Proprietorship,03-Sep-2008,Platinum,Active,14-Feb-2020,14-Feb-2021,202002222461133405470
426,OSSIUM MEDICAL TRADING INC.,Corporation,21-Jun-2019,Platinum,Active,18-Feb-2020,18-Feb-2021,201906370271393610799
427,KK EATERY & CATERING SERVICES,Single Proprietorship,20-Jan-2017,Platinum,Active,19-Feb-2020,19-Feb-2021,201701184674133219765
428,P-RAYMUNDO CONSTRUCTION,Single Proprietorship,27-Dec-2018,Platinum,Active,17-Feb-2020,17-Feb-2021,20200261864159023996
429,ROANCY MARKETING,Single Proprietorship,28-Jul-2014,Platinum,Active,02-Mar-2020,07-Mar-2021,201407109222960007741
430,JICA ENTERPRISES,Single Proprietorship,16-Oct-2004,Platinum,Active,17-Feb-2020,17-Feb-2021,20200254351607623898
431,PETRON CORPORATION,Corporation,06-Dec-2001,Platinum,Active,14-Feb-2020,15-Feb-2021,20200253902373106480
432,NIK N D' TWINS GENERAL MERCHANDISE,Single Proprietorship,10-Jul-2018,Platinum,Active,18-Feb-2020,18-Feb-2021,20180790252324854710
433,ARROWTEK CORPORATION,Corporation,15-Apr-2013,Platinum,Active,17-Feb-2020,17-Feb-2021,202002189876504567975
434,DLCL TRANSPORT,Single Proprietorship,25-Aug-2015,Platinum,Active,26-Feb-2020,26-Mar-2021,2015081462481621295643
435,AMAZING TRAILS TRAVEL COMPANY LTD,Corporation,29-Jan-2020,Platinum,Active,18-Feb-2020,18-Feb-2021,202001208934391614169
436,RANIN MARKETING,Single Proprietorship,24-Jan-2014,Platinum,Active,18-Feb-2020,18-Feb-2021,20140191988900005284
437,ANB GROCERY,Single Proprietorship,15-Jan-2020,Platinum,Active,05-Mar-2020,05-Mar-2021,2020012512454489988
438,CANDAVA SUPERMARKET INC.,Corporation,01-Oct-2019,Platinum,Active,18-Feb-2020,18-Feb-2021,201910182501634649144
439,POB CONSTRUCTION & SUPPLIES,Single Proprietorship,10-Feb-2020,Platinum,Active,20-Feb-2020,20-Feb-2021,202002210191240697071
440,"VITALINK HEALTH PRODUCTS, INC.",Corporation,16-Sep-2004,Platinum,Active,19-Feb-2020,19-Feb-2021,200409196971409975130
441,FRANCISCO'S REFRESHMENT,Single Proprietorship,21-May-2013,Platinum,Active,18-Feb-2020,18-Feb-2021,20130572234216495895
442,MARC TECH AIRCONDITIONING SERVICES,Single Proprietorship,30-Apr-2012,Platinum,Active,19-Feb-2020,19-Feb-2021,201204523101103774199
443,DELTA CUBE MARKETING AND PEST CONTROL,Single Proprietorship,05-May-2014,Platinum,Active,17-Feb-2020,17-Feb-2021,202002101029872638793
444,NVSP CONSTRUCTION AND DEVELOPMENT,Single Proprietorship,26-Nov-2012,Platinum,Active,19-Feb-2020,19-Feb-2021,2012116246487218828
445,FRANKIE'S CATERING SERVICES,Single Proprietorship,12-Sep-2007,Platinum,Active,14-Feb-2020,14-Feb-2021,202002164001834616264
446,CERTEZA INFOSYS CORP.,Corporation,02-Jan-2007,Platinum,Active,18-Feb-2020,26-Feb-2021,20070112085593498807
447,PRIME JOBS NETWORK SYSTEMS CORPORATION,Corporation,21-Mar-2018,Platinum,Active,19-Feb-2020,19-Feb-2021,201803107655956582323
448,CAPITAL MEDICAL SUPPLIES,Single Proprietorship,31-Jan-2020,Platinum,Active,13-Feb-2020,13-Feb-2021,2020022092481131505658
449,BPR ENTERPRISE,Single Proprietorship,19-Oct-2004,Platinum,Active,17-Feb-2020,26-Feb-2021,20200254521587865958
450,GRAMEEN FOUNDATION USA,Foreign Company Organization,28-Nov-2019,Platinum,Active,19-Feb-2020,19-Feb-2021,2019117312423944730
451,MATTRO CONSTRUCTION,Single Proprietorship,07-Mar-2016,Platinum,Active,19-Feb-2020,06-Mar-2021,201603164347764709183
452,JONAS ELECTRICAL CONTRACTOR - LUCENA,Single Proprietorship,09-Sep-2014,Platinum,Active,18-Feb-2020,18-Feb-2021,2014091135662051004766
453,SUMILIHON MULTIPURPOSE COOPERATIVE,Cooperative,15-Jul-2013,Platinum,Active,13-Feb-2020,13-Feb-2021,202002766711324331466
454,M GRAND ROYALE RESORT,Single Proprietorship,22-Mar-2017,Platinum,Active,19-Feb-2020,22-Feb-2021,20170317182256028656
455,CHUROCK BUILDERS,Single Proprietorship,19-Dec-2018,Platinum,Active,18-Feb-2020,18-Feb-2021,20181262367949766527
456,KGSR CONSTRUCTION,Single Proprietorship,07-Feb-2020,Platinum,Active,27-Feb-2020,27-Feb-2021,2020022099262056207391
457,JESUS J ORMITA RICE MILL,Single Proprietorship,24-Jan-2020,Platinum,Active,13-Feb-2020,13-Feb-2021,202002904827332226
458,INTERIOR BLINDS CENTER,Single Proprietorship,19-Dec-2019,Platinum,Active,17-Feb-2020,17-Feb-2021,2020024722211101193
459,DELA ROSA CONSTRUCTION & DEVT. CORP.,Corporation,12-Mar-2013,Platinum,Active,19-Feb-2020,19-Feb-2021,20130368033832952080
460,TENS CONSTRUCTION,Single Proprietorship,05-Feb-2020,Platinum,Active,19-Feb-2020,19-Feb-2021,2020022097531689385158
461,STAR 8 GREEN TECHNOLOGY CORP.,Corporation,17-Nov-2016,Platinum,Active,19-Feb-2020,19-Feb-2021,201611193346750500849
462,MOTOR & CARRIAGE INC.,Corporation,16-Apr-2013,Platinum,Active,19-Feb-2020,19-Feb-2021,201304100721310705102
463,CDRMIX COMPUTER SALES & SERVICES,Single Proprietorship,20-Aug-2010,Platinum,Active,19-Feb-2020,19-Feb-2021,20100835388705354337
464,THE CONFLICT RESOLUTION GROUP FOUNDATION INC,Corporation,07-Apr-2009,Platinum,Active,19-Feb-2020,20-Feb-2021,200904929081626688662
465,"ELCOM SYSTEMS NETWORK, CO.",Partnership,10-Sep-2007,Platinum,Active,17-Feb-2020,12-Apr-2021,202002163571560159967
466,SBP-NUEVA ECIJA REFEREES ASSOCIATION INC.,Corporation,20-Feb-2018,Platinum,Active,09-Mar-2020,09-Mar-2021,2018021137821604439650
467,JC BROTHERS TRADING,Single Proprietorship,06-Aug-2013,Platinum,Active,24-Feb-2020,11-Mar-2021,20130878761806205250
468,"ZETOS SWISS FORENSIC SUPPLY PHILIPPINES, INC.",Corporation,15-Nov-2011,Platinum,Active,19-Feb-2020,19-Feb-2021,20111145423314773037
469,HYDROSYSTEM ELECTRO-MECHANICAL SALES AND SERVICES,Single Proprietorship,28-Nov-2007,Platinum,Active,19-Feb-2020,14-Mar-2021,20071117764277100101
470,ALBAN MARKETING,Single Proprietorship,29-Jan-2008,Platinum,Active,20-Feb-2020,22-Mar-2021,20080118477792914182
471,JOSEPHINE TRADING AND CONSTRUCTION,Single Proprietorship,16-Aug-2018,Platinum,Active,19-Feb-2020,19-Feb-2021,201808832761208175932
472,P. ARZADON MACHINE WORKS & AUTOMOTIVE REPAIR SHOP,Single Proprietorship,19-Oct-2006,Platinum,Active,20-Feb-2020,20-Feb-2021,200610114611506526710
473,AMCO PRINTING PRESS,Single Proprietorship,23-Aug-2007,Platinum,Active,19-Feb-2020,19-Feb-2021,20070816037425731015
474,PERIDOU INC.,Corporation,18-Jun-2010,Platinum,Active,19-Feb-2020,19-Feb-2021,20100634150608104394
475,BUILTRADE CONSTRUCTION SUPPLY,Single Proprietorship,07-Mar-2011,Platinum,Active,19-Feb-2020,19-Feb-2021,2011031242381472677029
476,RADIANCE TRADERS & BUILDERS,Single Proprietorship,17-Apr-2007,Platinum,Active,19-Feb-2020,14-Mar-2021,20070413439958382733
477,"THE FIRST VILLA CRISTINA HOTEL & RESORT, INC.",Corporation,13-Aug-2002,Platinum,Active,17-Feb-2020,17-Feb-2021,202002269891979421850
478,JONOTECH ENTERPRISES,Single Proprietorship,10-Mar-2016,Platinum,Active,19-Feb-2020,19-Feb-2021,2016031648471783507426
479,MELLMARR ENTERPRISES,Single Proprietorship,08-Jun-2006,Platinum,Active,19-Feb-2020,05-Mar-2021,200606103401571531546
480,M & A GENERAL MERCHANDISE,Single Proprietorship,09-Feb-2015,Platinum,Active,27-Feb-2020,27-Feb-2021,2015021263001497982266
481,HEAVENS LUCK CATERING SERVICES,Single Proprietorship,26-Feb-2015,Platinum,Active,17-Feb-2020,17-Feb-2021,2020021279372050837390
482,EXECOM COMPUTER SALES AND SERVICES,Single Proprietorship,15-Mar-2012,Platinum,Active,20-Feb-2020,03-Mar-2021,201203503861540346147
483,MARABE ENTERPRISES,Single Proprietorship,16-Sep-2010,Platinum,Active,20-Feb-2020,20-Feb-2021,201009358822094208649
484,JEBRON BUILDERS DEVELOPMENT CORP,Corporation,12-Dec-2017,Platinum,Active,20-Feb-2020,20-Feb-2021,2017121241252136566883
485,"VISTA PHARMA, INC.",Corporation,27-Feb-2007,Platinum,Active,24-Feb-2020,24-Feb-2021,200702129151712118667
486,R.G. DIAZ BUILDERS & TRADING,Single Proprietorship,04-Jul-2005,Platinum,Active,19-Feb-2020,22-Feb-2021,2005077735230373527
487,"EAGLEMATRIX SECURITY AGENCY, INC.",Corporation,03-May-2004,Platinum,Active,27-Feb-2020,02-Apr-2021,2004053900532359240
488,TIOFILO CONSTRUCTION,Single Proprietorship,22-Jul-2019,Platinum,Active,13-Feb-2020,13-Feb-2021,202002314532079153093
489,DIAMOND RESORT AND HOTEL,Single Proprietorship,24-Aug-2007,Platinum,Active,13-Feb-2020,13-Feb-2021,202002160731992716325
490,D'TWINS ENTERPRISE,Single Proprietorship,16-Jul-2015,Platinum,Active,13-Feb-2020,13-Feb-2021,2020021422892001802979
491,HELPMATE SERVICES INC.,Corporation,03-Jan-2005,Platinum,Active,24-Feb-2020,08-Mar-2021,20050117874441592632
492,LORENZ INTERNATIONAL SKILLS TRAINING ACADEMY INC.,Corporation,23-Jun-2017,Platinum,Active,20-Feb-2020,20-Feb-2021,2017061552821587366087
493,"UNILAB, INC.",Corporation,17-Aug-2017,Platinum,Active,17-Feb-2020,17-Feb-2021,2020021445391204599547
494,4.N.G. BUILDERS AND SUPPLY,Single Proprietorship,13-Feb-2019,Platinum,Active,19-Feb-2020,19-Feb-2021,201902553921796533685
495,WHITE DRAGON CONSTRUCTION ENTERPRISES,Single Proprietorship,29-Apr-2016,Platinum,Active,24-Feb-2020,24-Feb-2021,2016041699751852201526
496,DBP CONSTRUCTION CORP.,Corporation,31-Jan-2017,Platinum,Active,20-Feb-2020,20-Feb-2021,201701182800735288563
497,PRIME TECH AERO DEFENCE AND LOGISTICS INC.,Corporation,02-Aug-2017,Platinum,Active,19-Feb-2020,19-Feb-2021,20170814800778196918
498,RBJ COMMODITIES TRADING EXPONENT,Single Proprietorship,20-Oct-2005,Platinum,Active,19-Feb-2020,20-Feb-2021,2005108616193695150
499,TALIPAN BUILDERS,Single Proprietorship,27-Apr-2011,Platinum,Active,09-Mar-2020,22-Mar-2021,20110440689242935866
500,"DYNAMIC GEOENVIRONMENTAL SPECIALIST, INC.",Corporation,15-Oct-2012,Platinum,Active,19-Feb-2020,19-Feb-2021,20121060561499202943
501,JMIG R. ENTERPRISES,Single Proprietorship,30-Jan-2018,Platinum,Active,10-Aug-2020,10-Aug-2021,2018011176901536602914
502,MIKKI'S LECHON HOUSE,Single Proprietorship,19-Sep-2017,Platinum,Active,02-Mar-2020,02-Mar-2021,2017091388621954410192
503,168 SECURITY INC.,Corporation,15-Nov-2002,Platinum,Active,20-Feb-2020,20-Feb-2021,200211119061954304727
504,ERINIC TRADING & GENERAL MERCHANDISE,Single Proprietorship,22-Jun-2005,Platinum,Active,27-Feb-2020,27-Feb-2021,2005067662908399637
505,AROMA FAMILY HOTEL AND RESORT COMPLEX,Single Proprietorship,08-Aug-2014,Platinum,Active,17-Feb-2020,17-Feb-2021,2020021105171158838336
506,GOUDIE MANILA CONSTRUCTION & DEVELOPMENT CORPORATION,Corporation,31-May-2018,Platinum,Active,20-Feb-2020,20-Feb-2021,20180596804515769210
507,3RD DRAGON BUILDERS INNOVATION,Single Proprietorship,01-May-2014,Platinum,Active,19-Feb-2020,09-Mar-2021,2014051007671879398530
508,"BUGANI CONSTRUCTION AND ENTERPRISES, INC.",Corporation,14-Mar-2013,Platinum,Active,19-Feb-2020,19-Feb-2021,201303682952061693572
509,JGP AUTO RETAIL AND SUPPLY,Single Proprietorship,10-Jul-2015,Platinum,Active,14-Feb-2020,14-Feb-2021,202002141556366327549
510,AGROMA CONSTRUCTION & SUPPLY CORP.,Corporation,23-May-2016,Platinum,Active,20-Feb-2020,20-Feb-2021,2016051718091151186677
511,ATON PHARMA,Single Proprietorship,21-Sep-2015,Platinum,Active,19-Feb-2020,19-Feb-2021,201509149029512735774
512,DARCY & ANNA BUILDERS AND TRADING,Single Proprietorship,18-Dec-2014,Platinum,Active,20-Feb-2020,20-Feb-2021,2014121228851095757565
513,WESTFIELDS RESIDENCES INC.,Corporation,05-Feb-2014,Platinum,Active,19-Feb-2020,19-Feb-2021,2014021875071790857839
514,ENM CONSTRUCTION & SUPPLY,Single Proprietorship,09-Jan-2013,Platinum,Active,20-Feb-2020,20-Feb-2021,201301639101298019166
515,TIME EXPRESS DEPOT COMPUTER SALES AND MARKETING,Single Proprietorship,29-Jan-2013,Platinum,Active,20-Feb-2020,20-Feb-2021,201301649811012449440
516,THELMA CATERING SERVICES,Single Proprietorship,28-Feb-2017,Platinum,Active,13-Feb-2020,13-Feb-2021,2020021768061505630913
517,VTSA INTERNATIONAL INC.,Corporation,07-Feb-2020,Platinum,Active,19-Feb-2020,19-Feb-2021,202002209971231629922
518,"ASIA/PACIFIC CIRCULATION EXPONENTS, INC.",Corporation,17-Jul-2007,Platinum,Active,19-Feb-2020,19-Feb-2021,200707151761780980929
519,ENDOMED TRADING INC,Corporation,26-Oct-2015,Platinum,Active,19-Feb-2020,19-Feb-2021,201510152350161822565
520,ECOTRANS CAR RENTALS,Single Proprietorship,26-Sep-2014,Platinum,Active,19-Feb-2020,19-Feb-2021,20140911528530240743
521,M.P.M. SAFETY INDUSTRIES CO.,Partnership,20-Jun-2005,Platinum,Active,17-Feb-2020,17-Feb-2021,20200276321408724184
522,"REYNA'S THE HAVEN AND GARDENS FOOD CATERING SERVICES, INC.",Corporation,11-Feb-2020,Platinum,Active,14-Feb-2020,14-Feb-2021,202002210347262709138
523,DEGE TRADING,Single Proprietorship,24-Aug-2016,Platinum,Active,19-Feb-2020,19-Feb-2021,2016081825961612370446
524,ESP COLLECTION AGENCY,Single Proprietorship,15-Jan-2008,Platinum,Active,24-Feb-2020,24-Feb-2021,20080137997285903666
525,TRIPARCO DEVELOPMENT CORPORATION,Corporation,05-Jul-2007,Platinum,Active,27-Feb-2020,05-Mar-2021,2007071491149252092
526,"SUNRISE EVENTS, INC",Corporation,20-Jan-2015,Platinum,Active,24-Feb-2020,24-Feb-2021,201501124024881111999
527,XPLORE PHILIPPINES INC,Corporation,02-Feb-2010,Platinum,Active,19-Feb-2020,20-Feb-2021,20100231772438256866
528,EMBU INTEGRATED AND TRADING CORPORATION,Corporation,18-May-2001,Platinum,Active,02-Mar-2020,09-Mar-2021,200105391724216161
529,MKM MARKETING,Single Proprietorship,30-Jul-2004,Platinum,Active,19-Feb-2020,18-Mar-2021,20040747021067109975
530,PALANCA PRINTING PRESS,Single Proprietorship,28-Jul-2004,Platinum,Active,19-Feb-2020,19-Feb-2021,2004074669927874957
531,E. L. CHAN CONSTRUCTION AND DEVELOPMENT,Single Proprietorship,24-Jan-2012,Platinum,Active,19-Feb-2020,26-Mar-2021,201201473601950240476
532,"ARMIX COPIER RENTALS, SERVICES AND SALES",Single Proprietorship,19-Sep-2012,Platinum,Active,20-Feb-2020,20-Feb-2021,201209591761139999203
533,"BOEHRINGER INGELHEIM ANIMAL HEALTH PHILIPPINES, INC.",Corporation,27-Apr-2006,Platinum,Active,19-Feb-2020,13-Apr-2021,20060488515795292669
534,NORWAY MACHINE SHOP & ENGINEERING SERVICES,Single Proprietorship,09-Jun-2005,Platinum,Active,14-Feb-2020,14-Feb-2021,20200275451552251110
535,RAVEN RESORT & LOG CABIN INC,Corporation,24-Nov-2014,Platinum,Active,27-Feb-2020,27-Feb-2021,2014111207361744682663
536,GRAND MADERA TRADING AND CONSTRUCTION,Single Proprietorship,21-Mar-2018,Platinum,Active,20-Feb-2020,20-Feb-2021,2018031081631761364828
537,BCL CONSTRUCTION,Single Proprietorship,31-Jan-2020,Platinum,Active,20-Feb-2020,20-Feb-2021,202001209244374631533
538,PLAYNGO PH INC.,Corporation,19-Nov-2018,Platinum,Active,11-Mar-2020,11-Mar-2021,201811671071518855231
539,DE KONINKLIJKE NEDERLANDSE MUNT N.V. (ROYAL DUTCH MINT),Foreign Company Organization,31-Jan-2020,Platinum,Active,19-Feb-2020,19-Feb-2021,202001209241800118894
540,J-FRANZ CONSTRUCTION AND SUPPLY,Single Proprietorship,11-Jan-2007,Platinum,Active,19-Feb-2020,19-Feb-2021,20070112141543540310
541,COLI'S DIESEL SERVICE AND AUTO REPAIR SHOP,Single Proprietorship,17-Nov-2011,Platinum,Active,14-Feb-2020,14-Feb-2021,202002455191446509909
542,MARYLIZA GENERAL MERCHANDISE,Single Proprietorship,03-Sep-2018,Platinum,Active,26-Feb-2020,26-Feb-2021,201809805661682897692
543,SINOPEAK CONSTRUCTION INC.,Corporation,18-Oct-2017,Platinum,Active,19-Feb-2020,19-Feb-2021,20171013289349966839
544,RADIONET SOLUTION PHILS INC.,Corporation,11-Feb-2011,Platinum,Active,19-Feb-2020,26-Feb-2021,201102385231823553099
545,M THREE GENERAL MERCHANDISE,Single Proprietorship,31-Jul-2017,Platinum,Active,26-Feb-2020,26-Feb-2021,201707148262312457922
546,Z TRENDS GIVEAWAYS,Single Proprietorship,20-Feb-2015,Platinum,Active,03-Mar-2020,03-Mar-2021,201502127392637684225
547,DAYANGHIRANG SURVEYING AND DEVELOPMENT OFFICE,Single Proprietorship,22-Jan-2013,Platinum,Active,19-Feb-2020,19-Feb-2021,201301645651298552238
548,MADAYAWAY DISTRIBUTOR INC.,Corporation,06-May-2018,Platinum,Active,02-Mar-2020,02-Mar-2021,2018051011877289822
549,MACJILS REFRIGERATION AND AIRCON REPAIR SHOP,Single Proprietorship,19-Jun-2014,Platinum,Active,24-Feb-2020,24-Feb-2021,201406105531308315652
550,COASTLAND PEST CONTROL SERVICES,Single Proprietorship,02-Oct-2019,Platinum,Active,27-Feb-2020,27-Feb-2021,201910181122038147090
551,ESM LEARNING ENTERPRISES,Single Proprietorship,23-Feb-2007,Platinum,Active,14-Feb-2020,25-Mar-2021,20200212858861344272
552,JUNEFERR GARMENT'S & GENERAL MERCHANDISE,Single Proprietorship,13-Mar-2009,Platinum,Active,24-Feb-2020,24-Feb-2021,200903253702093094842
553,PPZ ENTERPRISE,Single Proprietorship,15-Mar-2017,Platinum,Active,02-Mar-2020,02-Mar-2021,2017031734931376029540
554,GRAYVINCE TRADING,Single Proprietorship,08-Nov-2019,Platinum,Active,19-Feb-2020,19-Feb-2021,20191111278102042292
555,MLAG CONSTRUCTION CORPORATION,Corporation,11-Sep-2019,Platinum,Active,19-Feb-2020,19-Feb-2021,201909219621059462401
556,"C.D.O. POLYMEDIC MEDICAL PLAZA, INC.",Corporation,26-Nov-2012,Platinum,Active,10-Mar-2020,10-Mar-2021,201211624441866024985
557,MASING AND SONS DEV. CORP.,Corporation,19-Oct-2007,Platinum,Active,19-Feb-2020,05-Mar-2021,200710171221196915960
558,FROMARC BUILDERS & GENERAL MERCHANDISE,Single Proprietorship,28-Jan-2008,Platinum,Active,24-Feb-2020,23-Mar-2021,200801184371611705019
559,DRAGONTRADE CHEMICAL AND INDUSTRIAL CORPORATION,Corporation,29-Nov-2013,Platinum,Active,19-Feb-2020,20-Feb-2021,20131188490581696349
560,"HB COMMUNICATIONS TRADING, INC.",Corporation,15-Jun-2005,Platinum,Active,09-Mar-2020,09-Mar-2021,2005067589475008435
561,STARVIEW REALTY CORPORATION (STARVIEW PLAZA HOTEL),Corporation,17-Oct-2012,Platinum,Active,10-Mar-2020,10-Mar-2021,201210607041977193991
562,ALGHEN TRADING,Single Proprietorship,09-Feb-2009,Platinum,Active,19-Feb-2020,07-Mar-2021,200902246221783717682
563,ABEIAN CONSTRUCTION,Single Proprietorship,26-Jun-2008,Platinum,Active,19-Feb-2020,19-Feb-2021,200806212021964267201
564,SRCT EXPRESS AUTO CARE CENTER,Single Proprietorship,07-Feb-2020,Platinum,Active,09-Mar-2020,09-Mar-2021,202002210034340246022
565,M. DEL ROSARIO CONSTRUCTION &TRADING,Single Proprietorship,13-Sep-2006,Platinum,Active,20-Feb-2020,26-Feb-2021,20060911115169548475
